Measure,Component,CodeSystem,Code,Grouping_ID,Diag_Type
Hypertension,Denom_Service,SNOMEDCT,315205008,,
Hypertension,Denom_Service,SNOMEDCT,439708006,,
Hypertension,Denom_Service,SNOMEDCT,698704008,,
Hypertension,Denom_Service,SNOMEDCT,704126008,,
Hypertension,Denom_Service,CPT,99341,,
Hypertension,Denom_Service,CPT,99342,,
Hypertension,Denom_Service,CPT,99343,,
Hypertension,Denom_Service,CPT,99344,,
Hypertension,Denom_Service,CPT,99345,,
Hypertension,Denom_Service,CPT,99347,,
Hypertension,Denom_Service,CPT,99348,,
Hypertension,Denom_Service,CPT,99349,,
Hypertension,Denom_Service,CPT,99350,,
Hypertension,Denom_Service,HCPCS,G0438,,
Hypertension,Denom_Service,HCPCS,G0439,,
Hypertension,Denom_Excl_Hospice,SNOMEDCT,385763009,,
Hypertension,Denom_Excl_Hospice,SNOMEDCT,385765002,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,102872000,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,102873005,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,102875003,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,14418008,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,169560008,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,169561007,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,169562000,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,169563005,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,169564004,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,169565003,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,169566002,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,169567006,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,169568001,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,199715003,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,237233002,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,237238006,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,237239003,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,237240001,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,237241002,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,237242009,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,237244005,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,248985009,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,281307002,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,314204000,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,41587001,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,45307008,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,47200007,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,57630001,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,58532003,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,59466002,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,65727000,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,72892002,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,77386006,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,83074005,,
Hypertension,Denom_Excl_Pregnacy,SNOMEDCT,9279009,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00101,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00102,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00109,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00111,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00112,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00119,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00201,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00202,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00209,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00211,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00212,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O00219,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0080,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0081,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0090,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0091,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0900,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0901,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0902,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0903,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0910,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0911,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0912,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0913,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09211,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09212,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09213,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09219,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09291,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09292,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09293,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09299,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0930,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0931,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0932,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0933,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0940,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0941,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0942,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0943,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09511,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09512,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09513,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09519,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09521,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09522,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09523,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09529,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09611,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09612,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09613,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09619,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09621,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09622,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09623,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09629,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0970,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0971,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0972,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0973,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09811,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09812,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09813,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09819,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09821,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09822,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09823,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09829,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09891,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09892,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09893,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09899,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0990,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0991,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0992,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O0993,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09A0,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09A1,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09A2,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O09A3,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10011,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10012,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10013,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10019,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10111,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10112,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10113,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10119,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10211,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10212,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10213,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10219,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10311,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10312,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10313,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10319,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10411,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10412,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10413,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10419,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10911,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10912,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10913,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O10919,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O111,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O112,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O113,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O119,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1200,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1201,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1202,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1203,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1210,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1211,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1212,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1213,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1220,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1221,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1222,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1223,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O131,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O132,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O133,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O139,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1400,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1402,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1403,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1410,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1412,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1413,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1420,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1422,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1423,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1490,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1492,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1493,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1500,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1502,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O1503,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O161,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O162,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O163,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O169,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O200,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O208,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O209,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O210,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O211,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O212,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O218,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O219,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2200,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2201,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2202,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2203,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2210,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2211,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2212,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2213,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2220,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2221,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2222,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2223,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2230,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2231,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2232,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2233,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2240,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2241,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2242,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2243,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2250,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2251,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2252,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2253,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O228X1,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O228X2,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O228X3,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O228X9,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2290,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2291,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2292,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2293,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2300,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2301,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2302,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2303,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2310,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2311,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2312,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2313,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2320,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2321,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2322,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2323,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2330,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2331,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2332,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2333,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2340,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2341,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2342,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2343,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23511,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23512,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23513,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23519,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23521,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23522,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23523,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23529,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23591,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23592,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23593,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O23599,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2390,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2391,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2392,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2393,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24011,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24012,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24013,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24019,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24111,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24112,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24113,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24119,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24311,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24312,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24313,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24319,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24410,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24414,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24415,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24419,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24811,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24812,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24813,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24819,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24911,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24912,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24913,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O24919,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2510,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2511,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2512,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2513,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2600,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2601,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2602,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2603,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2610,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2611,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2612,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2613,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2620,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2621,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2622,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2623,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2630,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2631,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2632,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2633,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2640,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2641,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2642,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2643,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2650,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2651,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2652,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O2653,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26611,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26612,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26613,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26619,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26711,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26712,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26713,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26719,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26811,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26812,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26813,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26819,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26821,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26822,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26823,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26829,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26831,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26832,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26833,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26839,,
Hypertension,Denom_Excl_Pregnacy,ICD10CM-Diag,O26841,,
