Measure,Component,CodeSystem,Code,Grouping_ID,Diag_Type
aod_init_engage,alcohol_treatment_meds,NDC,47335032688,,
aod_init_engage,alcohol_treatment_meds,NDC,47781060701,,
aod_init_engage,alcohol_treatment_meds,NDC,47781060730,,
aod_init_engage,alcohol_treatment_meds,NDC,50090286600,,
aod_init_engage,alcohol_treatment_meds,NDC,50090392900,,
aod_init_engage,alcohol_treatment_meds,NDC,50436010501,,
aod_init_engage,alcohol_treatment_meds,NDC,51079024101,,
aod_init_engage,alcohol_treatment_meds,NDC,51079024106,,
aod_init_engage,alcohol_treatment_meds,NDC,51224020630,,
aod_init_engage,alcohol_treatment_meds,NDC,51224020650,,
aod_init_engage,alcohol_treatment_meds,NDC,51285027501,,
aod_init_engage,alcohol_treatment_meds,NDC,51285027502,,
aod_init_engage,alcohol_treatment_meds,NDC,51285052302,,
aod_init_engage,alcohol_treatment_meds,NDC,51285052402,,
aod_init_engage,alcohol_treatment_meds,NDC,52125072702,,
aod_init_engage,alcohol_treatment_meds,NDC,53217026130,,
aod_init_engage,alcohol_treatment_meds,NDC,54868503400,,
aod_init_engage,alcohol_treatment_meds,NDC,54868503401,,
aod_init_engage,alcohol_treatment_meds,NDC,54868503402,,
aod_init_engage,alcohol_treatment_meds,NDC,54868557400,,
aod_init_engage,alcohol_treatment_meds,NDC,60429019601,,
aod_init_engage,alcohol_treatment_meds,NDC,60429019630,,
aod_init_engage,alcohol_treatment_meds,NDC,60687012125,,
aod_init_engage,alcohol_treatment_meds,NDC,60687012195,,
aod_init_engage,alcohol_treatment_meds,NDC,63629104601,,
aod_init_engage,alcohol_treatment_meds,NDC,63629104701,,
aod_init_engage,alcohol_treatment_meds,NDC,63629530401,,
aod_init_engage,alcohol_treatment_meds,NDC,63629530402,,
aod_init_engage,alcohol_treatment_meds,NDC,63629530403,,
aod_init_engage,alcohol_treatment_meds,NDC,63629530404,,
aod_init_engage,alcohol_treatment_meds,NDC,63629530405,,
aod_init_engage,alcohol_treatment_meds,NDC,63629685401,,
aod_init_engage,alcohol_treatment_meds,NDC,64980017101,,
aod_init_engage,alcohol_treatment_meds,NDC,64980017103,,
aod_init_engage,alcohol_treatment_meds,NDC,64980017201,,
aod_init_engage,alcohol_treatment_meds,NDC,64980017203,,
aod_init_engage,alcohol_treatment_meds,NDC,65473070701,,
aod_init_engage,alcohol_treatment_meds,NDC,65694010003,,
aod_init_engage,alcohol_treatment_meds,NDC,65694010010,,
aod_init_engage,alcohol_treatment_meds,NDC,65757030001,,
aod_init_engage,alcohol_treatment_meds,NDC,65757030202,,
aod_init_engage,alcohol_treatment_meds,NDC,68071215603,,
aod_init_engage,alcohol_treatment_meds,NDC,68084029111,,
aod_init_engage,alcohol_treatment_meds,NDC,68084029121,,
aod_init_engage,alcohol_treatment_meds,NDC,68094085359,,
aod_init_engage,alcohol_treatment_meds,NDC,68094085362,,
aod_init_engage,alcohol_treatment_meds,NDC,68151269400,,
aod_init_engage,alcohol_treatment_meds,NDC,68151476000,,
aod_init_engage,alcohol_treatment_meds,NDC,68382056901,,
aod_init_engage,alcohol_treatment_meds,NDC,68382056905,,
aod_init_engage,alcohol_treatment_meds,NDC,68382056906,,
aod_init_engage,alcohol_treatment_meds,NDC,68382056910,,
aod_init_engage,alcohol_treatment_meds,NDC,68382056916,,
aod_init_engage,alcohol_treatment_meds,NDC,68382056928,,
aod_init_engage,alcohol_treatment_meds,NDC,68462043511,,
aod_init_engage,alcohol_treatment_meds,NDC,68462043518,,
aod_init_engage,alcohol_treatment_meds,NDC,68788708401,,
aod_init_engage,alcohol_treatment_meds,NDC,68788708402,,
aod_init_engage,alcohol_treatment_meds,NDC,68788708403,,
aod_init_engage,alcohol_treatment_meds,NDC,68788708406,,
aod_init_engage,alcohol_treatment_meds,NDC,68788708409,,
aod_init_engage,alcohol_treatment_meds,NDC,69189043701,,
aod_init_engage,alcohol_treatment_meds,NDC,69189049901,,
aod_init_engage,alcohol_treatment_meds,NDC,70518114600,,
aod_init_engage,alcohol_treatment_meds,NDC,70518131200,,
aod_init_engage,alcohol_treatment_meds,NDC,70771105700,,
aod_init_engage,alcohol_treatment_meds,NDC,70771105701,,
aod_init_engage,alcohol_treatment_meds,NDC,70771105703,,
aod_init_engage,alcohol_treatment_meds,NDC,70771105705,,
aod_init_engage,alcohol_treatment_meds,NDC,70771105708,,
aod_init_engage,alcohol_treatment_meds,NDC,70771105709,,
aod_init_engage,alcohol_treatment_meds,NDC,71335001401,,
aod_init_engage,alcohol_treatment_meds,NDC,71335001402,,
aod_init_engage,alcohol_treatment_meds,NDC,71335001403,,
aod_init_engage,alcohol_treatment_meds,NDC,71335001404,,
aod_init_engage,alcohol_treatment_meds,NDC,71335001405,,
aod_init_engage,alcohol_treatment_meds,NDC,71335001406,,
aod_init_engage,alcohol_treatment_meds,NDC,76519116005,,
diabetes_oral_eval,dementia_medications,NDC,00054009021,,
diabetes_oral_eval,dementia_medications,NDC,00054009121,,
diabetes_oral_eval,dementia_medications,NDC,00054009221,,
diabetes_oral_eval,dementia_medications,NDC,00054013749,,
diabetes_oral_eval,dementia_medications,NDC,00078032306,,
diabetes_oral_eval,dementia_medications,NDC,00078032308,,
diabetes_oral_eval,dementia_medications,NDC,00078032315,,
diabetes_oral_eval,dementia_medications,NDC,00078032344,,
diabetes_oral_eval,dementia_medications,NDC,00078032361,,
diabetes_oral_eval,dementia_medications,NDC,00078032406,,
diabetes_oral_eval,dementia_medications,NDC,00078032408,,
diabetes_oral_eval,dementia_medications,NDC,00078032415,,
diabetes_oral_eval,dementia_medications,NDC,00078032444,,
diabetes_oral_eval,dementia_medications,NDC,00078032461,,
diabetes_oral_eval,dementia_medications,NDC,00078032506,,
diabetes_oral_eval,dementia_medications,NDC,00078032508,,
diabetes_oral_eval,dementia_medications,NDC,00078032515,,
diabetes_oral_eval,dementia_medications,NDC,00078032544,,
diabetes_oral_eval,dementia_medications,NDC,00078032561,,
diabetes_oral_eval,dementia_medications,NDC,00078032606,,
diabetes_oral_eval,dementia_medications,NDC,00078032608,,
diabetes_oral_eval,dementia_medications,NDC,00078032615,,
diabetes_oral_eval,dementia_medications,NDC,00078032644,,
diabetes_oral_eval,dementia_medications,NDC,00078032661,,
diabetes_oral_eval,dementia_medications,NDC,00078033931,,
diabetes_oral_eval,dementia_medications,NDC,00078050115,,
diabetes_oral_eval,dementia_medications,NDC,00078050161,,
diabetes_oral_eval,dementia_medications,NDC,00078050215,,
diabetes_oral_eval,dementia_medications,NDC,00078050261,,
diabetes_oral_eval,dementia_medications,NDC,00078050315,,
diabetes_oral_eval,dementia_medications,NDC,00078050361,,
diabetes_oral_eval,dementia_medications,NDC,00093073805,,
diabetes_oral_eval,dementia_medications,NDC,00093073856,,
diabetes_oral_eval,dementia_medications,NDC,00093073898,,
diabetes_oral_eval,dementia_medications,NDC,00093073905,,
diabetes_oral_eval,dementia_medications,NDC,00093073956,,
diabetes_oral_eval,dementia_medications,NDC,00093073998,,
diabetes_oral_eval,dementia_medications,NDC,00115112003,,
diabetes_oral_eval,dementia_medications,NDC,00115112008,,
diabetes_oral_eval,dementia_medications,NDC,00115112010,,
diabetes_oral_eval,dementia_medications,NDC,00115112103,,
diabetes_oral_eval,dementia_medications,NDC,00115112108,,
diabetes_oral_eval,dementia_medications,NDC,00115112110,,
diabetes_oral_eval,dementia_medications,NDC,00115112203,,
diabetes_oral_eval,dementia_medications,NDC,00115112208,,
diabetes_oral_eval,dementia_medications,NDC,00115112210,,
diabetes_oral_eval,dementia_medications,NDC,00121085005,,
diabetes_oral_eval,dementia_medications,NDC,00121085040,,
diabetes_oral_eval,dementia_medications,NDC,00143974709,,
diabetes_oral_eval,dementia_medications,NDC,00143974725,,
diabetes_oral_eval,dementia_medications,NDC,00143974730,,
diabetes_oral_eval,dementia_medications,NDC,00143974809,,
diabetes_oral_eval,dementia_medications,NDC,00143974825,,
diabetes_oral_eval,dementia_medications,NDC,00143974830,,
diabetes_oral_eval,dementia_medications,NDC,00179020888,,
diabetes_oral_eval,dementia_medications,NDC,00228452903,,
diabetes_oral_eval,dementia_medications,NDC,00228452909,,
diabetes_oral_eval,dementia_medications,NDC,00247181830,,
diabetes_oral_eval,dementia_medications,NDC,00247181930,,
diabetes_oral_eval,dementia_medications,NDC,00247181960,,
diabetes_oral_eval,dementia_medications,NDC,00378102505,,
diabetes_oral_eval,dementia_medications,NDC,00378102577,,
diabetes_oral_eval,dementia_medications,NDC,00378102593,,
diabetes_oral_eval,dementia_medications,NDC,00378110305,,
diabetes_oral_eval,dementia_medications,NDC,00378110391,,
diabetes_oral_eval,dementia_medications,NDC,00378110405,,
diabetes_oral_eval,dementia_medications,NDC,00378110491,,
diabetes_oral_eval,dementia_medications,NDC,00378272191,,
diabetes_oral_eval,dementia_medications,NDC,00378272291,,
diabetes_oral_eval,dementia_medications,NDC,00378272391,,
diabetes_oral_eval,dementia_medications,NDC,00378514405,,
diabetes_oral_eval,dementia_medications,NDC,00378514477,,
diabetes_oral_eval,dementia_medications,NDC,00378514493,,
diabetes_oral_eval,dementia_medications,NDC,00378514505,,
diabetes_oral_eval,dementia_medications,NDC,00378514577,,
diabetes_oral_eval,dementia_medications,NDC,00378514593,,
diabetes_oral_eval,dementia_medications,NDC,00378543505,,
diabetes_oral_eval,dementia_medications,NDC,00378543577,,
diabetes_oral_eval,dementia_medications,NDC,00378543593,,
diabetes_oral_eval,dementia_medications,NDC,00378543605,,
diabetes_oral_eval,dementia_medications,NDC,00378543677,,
diabetes_oral_eval,dementia_medications,NDC,00378543693,,
diabetes_oral_eval,dementia_medications,NDC,00378543705,,
diabetes_oral_eval,dementia_medications,NDC,00378543777,,
diabetes_oral_eval,dementia_medications,NDC,00378543793,,
diabetes_oral_eval,dementia_medications,NDC,00378543805,,
diabetes_oral_eval,dementia_medications,NDC,00378543877,,
diabetes_oral_eval,dementia_medications,NDC,00378543893,,
diabetes_oral_eval,dementia_medications,NDC,00378810593,,
diabetes_oral_eval,dementia_medications,NDC,00378810693,,
diabetes_oral_eval,dementia_medications,NDC,00378810793,,
diabetes_oral_eval,dementia_medications,NDC,00378907016,,
diabetes_oral_eval,dementia_medications,NDC,00378907093,,
diabetes_oral_eval,dementia_medications,NDC,00378907116,,
diabetes_oral_eval,dementia_medications,NDC,00378907193,,
diabetes_oral_eval,dementia_medications,NDC,00378907216,,
diabetes_oral_eval,dementia_medications,NDC,00378907293,,
diabetes_oral_eval,dementia_medications,NDC,00456320014,,
diabetes_oral_eval,dementia_medications,NDC,00456320212,,
diabetes_oral_eval,dementia_medications,NDC,00456320511,,
diabetes_oral_eval,dementia_medications,NDC,00456320560,,
diabetes_oral_eval,dementia_medications,NDC,00456320563,,
diabetes_oral_eval,dementia_medications,NDC,00456321011,,
diabetes_oral_eval,dementia_medications,NDC,00456321060,,
diabetes_oral_eval,dementia_medications,NDC,00456321063,,
diabetes_oral_eval,dementia_medications,NDC,00456340029,,
diabetes_oral_eval,dementia_medications,NDC,00456340733,,
diabetes_oral_eval,dementia_medications,NDC,00456341411,,
diabetes_oral_eval,dementia_medications,NDC,00456341433,,
diabetes_oral_eval,dementia_medications,NDC,00456341463,,
diabetes_oral_eval,dementia_medications,NDC,00456341490,,
diabetes_oral_eval,dementia_medications,NDC,00456342133,,
diabetes_oral_eval,dementia_medications,NDC,00456342811,,
diabetes_oral_eval,dementia_medications,NDC,00456342833,,
diabetes_oral_eval,dementia_medications,NDC,00456342863,,
diabetes_oral_eval,dementia_medications,NDC,00456342890,,
diabetes_oral_eval,dementia_medications,NDC,00527122105,,
diabetes_oral_eval,dementia_medications,NDC,00527122106,,
diabetes_oral_eval,dementia_medications,NDC,00527122110,,
diabetes_oral_eval,dementia_medications,NDC,00527122205,,
diabetes_oral_eval,dementia_medications,NDC,00527122206,,
diabetes_oral_eval,dementia_medications,NDC,00527122210,,
diabetes_oral_eval,dementia_medications,NDC,00527194313,,
diabetes_oral_eval,dementia_medications,NDC,00555013809,,
diabetes_oral_eval,dementia_medications,NDC,00555013909,,
diabetes_oral_eval,dementia_medications,NDC,00555014009,,
diabetes_oral_eval,dementia_medications,NDC,00555102001,,
diabetes_oral_eval,dementia_medications,NDC,00555102101,,
diabetes_oral_eval,dementia_medications,NDC,00555102201,,
diabetes_oral_eval,dementia_medications,NDC,00591301107,,
diabetes_oral_eval,dementia_medications,NDC,00591320844,,
diabetes_oral_eval,dementia_medications,NDC,00591320860,,
diabetes_oral_eval,dementia_medications,NDC,00591320944,,
diabetes_oral_eval,dementia_medications,NDC,00591320960,,
diabetes_oral_eval,dementia_medications,NDC,00591321044,,
diabetes_oral_eval,dementia_medications,NDC,00591321060,,
diabetes_oral_eval,dementia_medications,NDC,00591321144,,
diabetes_oral_eval,dementia_medications,NDC,00591321160,,
diabetes_oral_eval,dementia_medications,NDC,00591349605,,
diabetes_oral_eval,dementia_medications,NDC,00591349630,,
diabetes_oral_eval,dementia_medications,NDC,00591349705,,
diabetes_oral_eval,dementia_medications,NDC,00591349730,,
diabetes_oral_eval,dementia_medications,NDC,00591349805,,
diabetes_oral_eval,dementia_medications,NDC,00591349830,,
diabetes_oral_eval,dementia_medications,NDC,00591387044,,
diabetes_oral_eval,dementia_medications,NDC,00591387045,,
diabetes_oral_eval,dementia_medications,NDC,00591387060,,
diabetes_oral_eval,dementia_medications,NDC,00591387544,,
diabetes_oral_eval,dementia_medications,NDC,00591387545,,
diabetes_oral_eval,dementia_medications,NDC,00591387560,,
diabetes_oral_eval,dementia_medications,NDC,00591390087,,
diabetes_oral_eval,dementia_medications,NDC,00615754139,,
diabetes_oral_eval,dementia_medications,NDC,00615754239,,
diabetes_oral_eval,dementia_medications,NDC,00615754339,,
diabetes_oral_eval,dementia_medications,NDC,00615762339,,
diabetes_oral_eval,dementia_medications,NDC,00615762439,,
diabetes_oral_eval,dementia_medications,NDC,00615765339,,
diabetes_oral_eval,dementia_medications,NDC,00615765439,,
diabetes_oral_eval,dementia_medications,NDC,00615784205,,
diabetes_oral_eval,dementia_medications,NDC,00615784230,,
diabetes_oral_eval,dementia_medications,NDC,00615784239,,
diabetes_oral_eval,dementia_medications,NDC,00615784330,,
diabetes_oral_eval,dementia_medications,NDC,00615784339,,
diabetes_oral_eval,dementia_medications,NDC,00615795105,,
diabetes_oral_eval,dementia_medications,NDC,00615795130,,
diabetes_oral_eval,dementia_medications,NDC,00615795139,,
diabetes_oral_eval,dementia_medications,NDC,00615795205,,
diabetes_oral_eval,dementia_medications,NDC,00615795230,,
diabetes_oral_eval,dementia_medications,NDC,00615795239,,
diabetes_oral_eval,dementia_medications,NDC,00615810005,,
diabetes_oral_eval,dementia_medications,NDC,00615810039,,
diabetes_oral_eval,dementia_medications,NDC,00615819239,,
diabetes_oral_eval,dementia_medications,NDC,00615826439,,
diabetes_oral_eval,dementia_medications,NDC,00781261406,,
diabetes_oral_eval,dementia_medications,NDC,00781261413,,
diabetes_oral_eval,dementia_medications,NDC,00781261460,,
diabetes_oral_eval,dementia_medications,NDC,00781261513,,
diabetes_oral_eval,dementia_medications,NDC,00781261560,,
diabetes_oral_eval,dementia_medications,NDC,00781261606,,
diabetes_oral_eval,dementia_medications,NDC,00781261613,,
diabetes_oral_eval,dementia_medications,NDC,00781261660,,
diabetes_oral_eval,dementia_medications,NDC,00781261706,,
diabetes_oral_eval,dementia_medications,NDC,00781261713,,
diabetes_oral_eval,dementia_medications,NDC,00781261760,,
diabetes_oral_eval,dementia_medications,NDC,00781527401,,
diabetes_oral_eval,dementia_medications,NDC,00781527406,,
diabetes_oral_eval,dementia_medications,NDC,00781527410,,
diabetes_oral_eval,dementia_medications,NDC,00781527413,,
diabetes_oral_eval,dementia_medications,NDC,00781527431,,
diabetes_oral_eval,dementia_medications,NDC,00781527492,,
diabetes_oral_eval,dementia_medications,NDC,00781527501,,
diabetes_oral_eval,dementia_medications,NDC,00781527506,,
diabetes_oral_eval,dementia_medications,NDC,00781527510,,
diabetes_oral_eval,dementia_medications,NDC,00781527513,,
diabetes_oral_eval,dementia_medications,NDC,00781527531,,
diabetes_oral_eval,dementia_medications,NDC,00781527592,,
diabetes_oral_eval,dementia_medications,NDC,00781527601,,
diabetes_oral_eval,dementia_medications,NDC,00781527610,,
diabetes_oral_eval,dementia_medications,NDC,00781527631,,
diabetes_oral_eval,dementia_medications,NDC,00781527664,,
diabetes_oral_eval,dementia_medications,NDC,00781527701,,
diabetes_oral_eval,dementia_medications,NDC,00781527710,,
diabetes_oral_eval,dementia_medications,NDC,00781527731,,
diabetes_oral_eval,dementia_medications,NDC,00781527764,,
diabetes_oral_eval,dementia_medications,NDC,00781730431,,
diabetes_oral_eval,dementia_medications,NDC,00781730458,,
diabetes_oral_eval,dementia_medications,NDC,00781730931,,
diabetes_oral_eval,dementia_medications,NDC,00781730958,,
diabetes_oral_eval,dementia_medications,NDC,00781731331,,
diabetes_oral_eval,dementia_medications,NDC,00781731358,,
diabetes_oral_eval,dementia_medications,NDC,00832111260,,
diabetes_oral_eval,dementia_medications,NDC,00832111360,,
diabetes_oral_eval,dementia_medications,NDC,00904624261,,
diabetes_oral_eval,dementia_medications,NDC,00904624361,,
diabetes_oral_eval,dementia_medications,NDC,00904635461,,
diabetes_oral_eval,dementia_medications,NDC,00904635561,,
diabetes_oral_eval,dementia_medications,NDC,00904640846,,
diabetes_oral_eval,dementia_medications,NDC,00904640861,,
diabetes_oral_eval,dementia_medications,NDC,00904640880,,
diabetes_oral_eval,dementia_medications,NDC,00904640889,,
diabetes_oral_eval,dementia_medications,NDC,00904640946,,
diabetes_oral_eval,dementia_medications,NDC,00904640961,,
diabetes_oral_eval,dementia_medications,NDC,00904640980,,
diabetes_oral_eval,dementia_medications,NDC,00904640989,,
diabetes_oral_eval,dementia_medications,NDC,00904647761,,
diabetes_oral_eval,dementia_medications,NDC,00904647861,,
diabetes_oral_eval,dementia_medications,NDC,00904650506,,
diabetes_oral_eval,dementia_medications,NDC,00904650561,,
diabetes_oral_eval,dementia_medications,NDC,00904650606,,
diabetes_oral_eval,dementia_medications,NDC,00904650661,,
diabetes_oral_eval,dementia_medications,NDC,00904658761,,
diabetes_oral_eval,dementia_medications,NDC,00904673461,,
diabetes_oral_eval,dementia_medications,NDC,00904673561,,
diabetes_oral_eval,dementia_medications,NDC,00904673661,,
diabetes_oral_eval,dementia_medications,NDC,00904673761,,
diabetes_oral_eval,dementia_medications,NDC,10147088106,,
diabetes_oral_eval,dementia_medications,NDC,10147088206,,
diabetes_oral_eval,dementia_medications,NDC,10147088306,,
diabetes_oral_eval,dementia_medications,NDC,10147089103,,
diabetes_oral_eval,dementia_medications,NDC,10147089203,,
diabetes_oral_eval,dementia_medications,NDC,10147089303,,
diabetes_oral_eval,dementia_medications,NDC,10370034611,,
diabetes_oral_eval,dementia_medications,NDC,10370034709,,
diabetes_oral_eval,dementia_medications,NDC,10370034711,,
diabetes_oral_eval,dementia_medications,NDC,10370034811,,
diabetes_oral_eval,dementia_medications,NDC,10370034909,,
diabetes_oral_eval,dementia_medications,NDC,10370034911,,
diabetes_oral_eval,dementia_medications,NDC,13668010205,,
diabetes_oral_eval,dementia_medications,NDC,13668010210,,
diabetes_oral_eval,dementia_medications,NDC,13668010230,,
diabetes_oral_eval,dementia_medications,NDC,13668010240,,
diabetes_oral_eval,dementia_medications,NDC,13668010274,,
diabetes_oral_eval,dementia_medications,NDC,13668010290,,
diabetes_oral_eval,dementia_medications,NDC,13668010305,,
diabetes_oral_eval,dementia_medications,NDC,13668010310,,
diabetes_oral_eval,dementia_medications,NDC,13668010326,,
diabetes_oral_eval,dementia_medications,NDC,13668010330,,
diabetes_oral_eval,dementia_medications,NDC,13668010374,,
diabetes_oral_eval,dementia_medications,NDC,13668010390,,
diabetes_oral_eval,dementia_medications,NDC,13668022201,,
diabetes_oral_eval,dementia_medications,NDC,13668022205,,
diabetes_oral_eval,dementia_medications,NDC,13668022220,,
diabetes_oral_eval,dementia_medications,NDC,13668022230,,
diabetes_oral_eval,dementia_medications,NDC,13668022260,,
diabetes_oral_eval,dementia_medications,NDC,13668022274,,
diabetes_oral_eval,dementia_medications,NDC,13668022301,,
diabetes_oral_eval,dementia_medications,NDC,13668022305,,
diabetes_oral_eval,dementia_medications,NDC,13668022320,,
diabetes_oral_eval,dementia_medications,NDC,13668022330,,
diabetes_oral_eval,dementia_medications,NDC,13668022360,,
diabetes_oral_eval,dementia_medications,NDC,13668022374,,
diabetes_oral_eval,dementia_medications,NDC,13668057309,,
diabetes_oral_eval,dementia_medications,NDC,16590076915,,
diabetes_oral_eval,dementia_medications,NDC,16590076930,,
diabetes_oral_eval,dementia_medications,NDC,16590076960,,
diabetes_oral_eval,dementia_medications,NDC,16714095901,,
diabetes_oral_eval,dementia_medications,NDC,16714096001,,
diabetes_oral_eval,dementia_medications,NDC,16714096002,,
diabetes_oral_eval,dementia_medications,NDC,16714096101,,
diabetes_oral_eval,dementia_medications,NDC,16714096201,,
diabetes_oral_eval,dementia_medications,NDC,16714096202,,
diabetes_oral_eval,dementia_medications,NDC,21695016930,,
diabetes_oral_eval,dementia_medications,NDC,21695016960,,
diabetes_oral_eval,dementia_medications,NDC,21695023260,,
diabetes_oral_eval,dementia_medications,NDC,21695035730,,
diabetes_oral_eval,dementia_medications,NDC,21695059130,,
diabetes_oral_eval,dementia_medications,NDC,24724002801,,
diabetes_oral_eval,dementia_medications,NDC,24724002803,,
diabetes_oral_eval,dementia_medications,NDC,24724002810,,
diabetes_oral_eval,dementia_medications,NDC,24724002901,,
diabetes_oral_eval,dementia_medications,NDC,24724002903,,
diabetes_oral_eval,dementia_medications,NDC,24724002910,,
diabetes_oral_eval,dementia_medications,NDC,24979000406,,
diabetes_oral_eval,dementia_medications,NDC,24979000407,,
diabetes_oral_eval,dementia_medications,NDC,27241007005,,
diabetes_oral_eval,dementia_medications,NDC,27241007006,,
diabetes_oral_eval,dementia_medications,NDC,27241007105,,
diabetes_oral_eval,dementia_medications,NDC,27241007106,,
diabetes_oral_eval,dementia_medications,NDC,27241009006,,
diabetes_oral_eval,dementia_medications,NDC,27241009050,,
diabetes_oral_eval,dementia_medications,NDC,27241009106,,
diabetes_oral_eval,dementia_medications,NDC,27241009150,,
diabetes_oral_eval,dementia_medications,NDC,27241009206,,
diabetes_oral_eval,dementia_medications,NDC,27241009250,,
diabetes_oral_eval,dementia_medications,NDC,27241009306,,
diabetes_oral_eval,dementia_medications,NDC,27241009350,,
diabetes_oral_eval,dementia_medications,NDC,29300017105,,
diabetes_oral_eval,dementia_medications,NDC,29300017116,,
diabetes_oral_eval,dementia_medications,NDC,29300017205,,
diabetes_oral_eval,dementia_medications,NDC,29300017216,,
diabetes_oral_eval,dementia_medications,NDC,29300024801,,
diabetes_oral_eval,dementia_medications,NDC,29300024810,,
diabetes_oral_eval,dementia_medications,NDC,29300024813,,
diabetes_oral_eval,dementia_medications,NDC,29300024819,,
diabetes_oral_eval,dementia_medications,NDC,29300024901,,
diabetes_oral_eval,dementia_medications,NDC,29300024910,,
diabetes_oral_eval,dementia_medications,NDC,29300024913,,
diabetes_oral_eval,dementia_medications,NDC,29300024919,,
diabetes_oral_eval,dementia_medications,NDC,29300025011,,
diabetes_oral_eval,dementia_medications,NDC,29300025087,,
diabetes_oral_eval,dementia_medications,NDC,29300025111,,
diabetes_oral_eval,dementia_medications,NDC,29300025187,,
diabetes_oral_eval,dementia_medications,NDC,31722013910,,
diabetes_oral_eval,dementia_medications,NDC,31722014010,,
diabetes_oral_eval,dementia_medications,NDC,31722073701,,
diabetes_oral_eval,dementia_medications,NDC,31722073705,,
diabetes_oral_eval,dementia_medications,NDC,31722073730,,
diabetes_oral_eval,dementia_medications,NDC,31722073731,,
diabetes_oral_eval,dementia_medications,NDC,31722073790,,
diabetes_oral_eval,dementia_medications,NDC,31722073801,,
diabetes_oral_eval,dementia_medications,NDC,31722073805,,
diabetes_oral_eval,dementia_medications,NDC,31722073830,,
diabetes_oral_eval,dementia_medications,NDC,31722073831,,
diabetes_oral_eval,dementia_medications,NDC,31722073890,,
diabetes_oral_eval,dementia_medications,NDC,33261080700,,
diabetes_oral_eval,dementia_medications,NDC,33261080730,,
diabetes_oral_eval,dementia_medications,NDC,33261080760,,
diabetes_oral_eval,dementia_medications,NDC,33261080790,,
diabetes_oral_eval,dementia_medications,NDC,33261081700,,
diabetes_oral_eval,dementia_medications,NDC,33261081730,,
diabetes_oral_eval,dementia_medications,NDC,33261081760,,
diabetes_oral_eval,dementia_medications,NDC,33261081790,,
diabetes_oral_eval,dementia_medications,NDC,33342002707,,
diabetes_oral_eval,dementia_medications,NDC,33342002710,,
diabetes_oral_eval,dementia_medications,NDC,33342002712,,
diabetes_oral_eval,dementia_medications,NDC,33342002715,,
diabetes_oral_eval,dementia_medications,NDC,33342002731,,
diabetes_oral_eval,dementia_medications,NDC,33342002744,,
diabetes_oral_eval,dementia_medications,NDC,33342002807,,
diabetes_oral_eval,dementia_medications,NDC,33342002810,,
diabetes_oral_eval,dementia_medications,NDC,33342002812,,
diabetes_oral_eval,dementia_medications,NDC,33342002815,,
diabetes_oral_eval,dementia_medications,NDC,33342002831,,
diabetes_oral_eval,dementia_medications,NDC,33342002844,,
diabetes_oral_eval,dementia_medications,NDC,33342002906,,
diabetes_oral_eval,dementia_medications,NDC,33342002907,,
diabetes_oral_eval,dementia_medications,NDC,33342002912,,
diabetes_oral_eval,dementia_medications,NDC,33342002960,,
diabetes_oral_eval,dementia_medications,NDC,33342003006,,
diabetes_oral_eval,dementia_medications,NDC,33342003007,,
diabetes_oral_eval,dementia_medications,NDC,33342003012,,
